BillingInfoNode;DeliveryAddressNode;ProcessReservationNode;SelectModeOfReciptNode;PaymentInfoNode;ProcessPaymentNode;TravelInfoNode
759.0;0;877.0;326.0;644.0;540.0;820.0
351.0;669.0;643.0;188.0;443.0;727.0;354.0
709.0;0;398.0;631.0;578.0;366.0;423.0
973.0;403.0;883.0;800.0;862.0;863.0;924.0
235.0;0;227.0;951.0;737.0;931.0;449.0
640.0;0;987.0;762.0;828.0;217.0;104.0
45.0;63.0;996.0;376.0;861.0;275.0;252.0
400.0;0;309.0;800.0;194.0;556.0;429.0
867.0;227.0;692.0;104.0;263.0;832.0;86.0
565.0;0;556.0;274.0;324.0;627.0;998.0
784.0;80.0;111.0;942.0;941.0;259.0;630.0
603.0;0;35.0;352.0;471.0;50.0;108.0
355.0;0;770.0;166.0;9.0;224.0;458.0
168.0;0;239.0;943.0;852.0;675.0;721.0
561.0;248.0;899.0;742.0;577.0;963.0;517.0
619.0;0;611.0;612.0;51.0;729.0;746.0
398.0;0;849.0;862.0;689.0;913.0;36.0
371.0;379.0;666.0;104.0;846.0;23.0;252.0
479.0;688.0;662.0;15.0;720.0;60.0;487.0
104.0;775.0;460.0;271.0;552.0;1.0;880.0
380.0;446.0;175.0;4.0;821.0;608.0;805.0
315.0;281.0;412.0;60.0;708.0;629.0;236.0
844.0;56.0;897.0;176.0;32.0;927.0;168.0
779.0;357.0;920.0;108.0;746.0;189.0;337.0
131.0;25.0;283.0;16.0;237.0;643.0;247.0
187.0;0;443.0;811.0;28.0;725.0;925.0
553.0;0;866.0;555.0;625.0;779.0;775.0
296.0;0;332.0;527.0;523.0;796.0;373.0
418.0;246.0;265.0;788.0;184.0;482.0;980.0
833.0;429.0;940.0;115.0;973.0;466.0;990.0
734.0;494.0;250.0;897.0;993.0;605.0;760.0
109.0;744.0;448.0;355.0;817.0;755.0;783.0
796.0;671.0;45.0;872.0;364.0;23.0;204.0
920.0;0;101.0;348.0;136.0;961.0;648.0
400.0;0;943.0;194.0;967.0;642.0;625.0
668.0;166.0;760.0;114.0;811.0;802.0;212.0
447.0;187.0;752.0;761.0;103.0;55.0;238.0
343.0;0;667.0;32.0;349.0;236.0;68.0
12.0;796.0;85.0;733.0;992.0;268.0;68.0
835.0;127.0;890.0;747.0;843.0;375.0;331.0
690.0;552.0;787.0;862.0;570.0;143.0;82.0
404.0;998.0;121.0;784.0;159.0;228.0;193.0
321.0;684.0;274.0;8.0;742.0;760.0;728.0
387.0;47.0;430.0;955.0;627.0;282.0;988.0
871.0;0;538.0;432.0;55.0;655.0;377.0
338.0;140.0;41.0;104.0;424.0;79.0;741.0
541.0;52.0;507.0;954.0;333.0;288.0;132.0
788.0;0;825.0;759.0;959.0;988.0;625.0
55.0;730.0;840.0;366.0;8.0;683.0;378.0
100.0;691.0;213.0;364.0;664.0;24.0;27.0
627.0;0;285.0;828.0;112.0;780.0;345.0
942.0;555.0;276.0;908.0;247.0;268.0;257.0
904.0;247.0;228.0;665.0;373.0;885.0;82.0
83.0;91.0;246.0;983.0;314.0;129.0;411.0
750.0;0;487.0;249.0;832.0;563.0;411.0
275.0;665.0;505.0;502.0;433.0;164.0;187.0
748.0;153.0;300.0;567.0;368.0;444.0;487.0
169.0;0;57.0;356.0;590.0;743.0;677.0
414.0;40.0;734.0;120.0;933.0;111.0;110.0
586.0;760.0;846.0;487.0;472.0;697.0;795.0
658.0;14.0;67.0;10.0;1.0;645.0;730.0
45.0;446.0;965.0;126.0;768.0;389.0;493.0
483.0;690.0;603.0;614.0;166.0;164.0;647.0
526.0;366.0;114.0;357.0;394.0;975.0;921.0
768.0;0;647.0;398.0;252.0;638.0;978.0
498.0;732.0;358.0;636.0;430.0;138.0;188.0
247.0;562.0;970.0;325.0;295.0;270.0;960.0
112.0;0;971.0;351.0;439.0;481.0;4.0
696.0;0;620.0;649.0;598.0;873.0;938.0
641.0;711.0;483.0;433.0;766.0;798.0;616.0
65.0;198.0;504.0;462.0;53.0;894.0;187.0
23.0;179.0;950.0;9.0;158.0;161.0;232.0
612.0;900.0;492.0;951.0;912.0;481.0;657.0
197.0;0;316.0;526.0;728.0;190.0;849.0
668.0;0;806.0;558.0;670.0;717.0;613.0
851.0;596.0;630.0;734.0;961.0;441.0;304.0
268.0;0;24.0;875.0;543.0;315.0;524.0
314.0;0;255.0;569.0;782.0;447.0;178.0
461.0;0;626.0;659.0;478.0;62.0;589.0
737.0;508.0;833.0;892.0;861.0;505.0;527.0
618.0;339.0;108.0;348.0;828.0;28.0;486.0
102.0;237.0;737.0;356.0;770.0;421.0;921.0
838.0;0;552.0;348.0;569.0;972.0;248.0
398.0;479.0;978.0;318.0;171.0;875.0;777.0
809.0;825.0;665.0;632.0;745.0;99.0;899.0
743.0;0;564.0;832.0;138.0;65.0;120.0
807.0;214.0;989.0;890.0;638.0;816.0;235.0
258.0;597.0;19.0;88.0;645.0;828.0;855.0
949.0;0;581.0;117.0;298.0;976.0;114.0
36.0;0;658.0;34.0;400.0;800.0;655.0
654.0;119.0;848.0;853.0;9.0;131.0;964.0
590.0;0;8.0;621.0;804.0;871.0;482.0
101.0;0;340.0;599.0;257.0;284.0;33.0
504.0;799.0;192.0;623.0;797.0;528.0;51.0
990.0;194.0;225.0;491.0;31.0;230.0;275.0
846.0;378.0;249.0;503.0;546.0;976.0;859.0
847.0;0;464.0;154.0;888.0;549.0;92.0
231.0;0;995.0;441.0;964.0;669.0;771.0
686.0;432.0;136.0;879.0;262.0;382.0;316.0
365.0;853.0;323.0;956.0;802.0;642.0;305.0
299.0;0;823.0;100.0;698.0;201.0;624.0
158.0;0;340.0;732.0;279.0;177.0;29.0
873.0;895.0;771.0;307.0;134.0;931.0;635.0
599.0;32.0;648.0;365.0;606.0;497.0;640.0
955.0;97.0;498.0;716.0;441.0;983.0;981.0
754.0;82.0;769.0;149.0;276.0;893.0;75.0
206.0;0;108.0;978.0;580.0;403.0;920.0
696.0;677.0;2.0;788.0;182.0;301.0;391.0
547.0;275.0;769.0;320.0;683.0;571.0;135.0
919.0;739.0;571.0;829.0;387.0;615.0;642.0
561.0;439.0;92.0;79.0;413.0;165.0;545.0
628.0;0;109.0;708.0;176.0;988.0;170.0
581.0;182.0;886.0;230.0;928.0;967.0;267.0
961.0;546.0;733.0;826.0;801.0;962.0;903.0
387.0;962.0;75.0;762.0;335.0;513.0;274.0
267.0;0;21.0;388.0;180.0;251.0;798.0
63.0;676.0;162.0;134.0;277.0;418.0;503.0
485.0;519.0;282.0;61.0;242.0;583.0;172.0
1.0;637.0;40.0;217.0;680.0;929.0;165.0
869.0;675.0;709.0;405.0;370.0;5.0;631.0
73.0;591.0;726.0;285.0;180.0;987.0;701.0
561.0;341.0;487.0;992.0;897.0;951.0;598.0
112.0;475.0;346.0;802.0;810.0;19.0;460.0
891.0;359.0;66.0;877.0;67.0;414.0;946.0
387.0;240.0;169.0;68.0;599.0;607.0;185.0
755.0;693.0;467.0;349.0;754.0;722.0;342.0
555.0;473.0;901.0;426.0;60.0;949.0;489.0
85.0;914.0;247.0;681.0;696.0;856.0;163.0
94.0;0;804.0;85.0;887.0;155.0;716.0
584.0;0;221.0;255.0;747.0;617.0;596.0
804.0;0;240.0;436.0;482.0;343.0;698.0
516.0;0;761.0;875.0;10.0;13.0;224.0
492.0;0;357.0;200.0;247.0;76.0;260.0
338.0;0;715.0;982.0;114.0;702.0;807.0
288.0;224.0;315.0;85.0;457.0;526.0;449.0
834.0;868.0;795.0;282.0;190.0;868.0;840.0
257.0;821.0;125.0;660.0;303.0;213.0;34.0
810.0;147.0;622.0;338.0;419.0;125.0;6.0
642.0;375.0;355.0;32.0;691.0;411.0;661.0
912.0;958.0;969.0;338.0;980.0;719.0;14.0
816.0;541.0;346.0;593.0;997.0;337.0;311.0
606.0;0;949.0;732.0;109.0;205.0;325.0
112.0;26.0;384.0;455.0;101.0;597.0;279.0
956.0;666.0;28.0;314.0;259.0;969.0;52.0
61.0;88.0;167.0;564.0;54.0;992.0;264.0
794.0;0;961.0;974.0;71.0;741.0;43.0
949.0;0;595.0;708.0;898.0;198.0;987.0
501.0;0;920.0;99.0;730.0;134.0;352.0
341.0;963.0;582.0;270.0;303.0;308.0;680.0
924.0;0;901.0;426.0;954.0;490.0;975.0
140.0;773.0;975.0;87.0;730.0;220.0;279.0
58.0;0;77.0;43.0;713.0;834.0;833.0
903.0;0;845.0;112.0;174.0;287.0;304.0
840.0;236.0;964.0;25.0;355.0;812.0;971.0
719.0;797.0;818.0;13.0;845.0;269.0;478.0
878.0;422.0;696.0;100.0;56.0;14.0;991.0
258.0;970.0;851.0;828.0;74.0;240.0;368.0
58.0;0;372.0;2.0;598.0;802.0;246.0
208.0;848.0;940.0;163.0;812.0;621.0;421.0
483.0;611.0;21.0;590.0;223.0;910.0;171.0
472.0;0;983.0;125.0;808.0;888.0;445.0
922.0;339.0;503.0;707.0;570.0;78.0;548.0
69.0;857.0;112.0;943.0;177.0;593.0;580.0
949.0;469.0;788.0;571.0;157.0;589.0;107.0
921.0;0;670.0;607.0;628.0;145.0;104.0
691.0;0;626.0;237.0;852.0;552.0;190.0
116.0;0;691.0;418.0;573.0;806.0;750.0
723.0;946.0;203.0;677.0;596.0;854.0;876.0
316.0;0;532.0;335.0;718.0;869.0;469.0
19.0;0;140.0;52.0;533.0;658.0;476.0
930.0;481.0;44.0;105.0;602.0;554.0;909.0
728.0;663.0;988.0;316.0;448.0;15.0;949.0
315.0;771.0;450.0;852.0;458.0;91.0;132.0
681.0;0;935.0;386.0;181.0;587.0;217.0
196.0;0;274.0;660.0;698.0;613.0;782.0
432.0;799.0;218.0;447.0;737.0;726.0;12.0
795.0;261.0;655.0;88.0;201.0;740.0;723.0
738.0;938.0;180.0;616.0;523.0;790.0;378.0
858.0;0;289.0;37.0;243.0;595.0;624.0
217.0;0;501.0;509.0;485.0;883.0;143.0
182.0;0;812.0;289.0;930.0;634.0;286.0
306.0;0;553.0;239.0;38.0;777.0;889.0
811.0;741.0;782.0;215.0;376.0;874.0;523.0
520.0;536.0;381.0;746.0;580.0;165.0;765.0
715.0;0;343.0;116.0;866.0;335.0;916.0
815.0;641.0;281.0;667.0;951.0;166.0;883.0
541.0;747.0;27.0;982.0;166.0;919.0;122.0
22.0;0;378.0;480.0;219.0;326.0;711.0
338.0;0;402.0;797.0;252.0;536.0;914.0
39.0;580.0;37.0;418.0;16.0;443.0;317.0
679.0;0;511.0;746.0;928.0;469.0;177.0
301.0;987.0;891.0;647.0;245.0;609.0;984.0
927.0;397.0;621.0;726.0;514.0;948.0;974.0
356.0;0;38.0;78.0;417.0;190.0;348.0
37.0;0;322.0;140.0;755.0;922.0;525.0
773.0;0;348.0;836.0;787.0;324.0;689.0
150.0;0;827.0;587.0;136.0;946.0;479.0
776.0;414.0;684.0;566.0;92.0;55.0;577.0
786.0;695.0;151.0;168.0;419.0;352.0;345.0
277.0;0;844.0;138.0;391.0;541.0;789.0
956.0;310.0;808.0;925.0;12.0;913.0;800.0
501.0;776.0;990.0;400.0;789.0;734.0;141.0
538.0;236.0;443.0;919.0;515.0;306.0;337.0
328.0;799.0;140.0;674.0;655.0;133.0;80.0
741.0;9.0;514.0;452.0;481.0;971.0;85.0
205.0;469.0;435.0;718.0;668.0;319.0;914.0
261.0;465.0;64.0;981.0;865.0;677.0;874.0
26.0;799.0;55.0;859.0;244.0;339.0;730.0
64.0;226.0;552.0;711.0;257.0;196.0;114.0
162.0;467.0;992.0;338.0;437.0;844.0;141.0
6.0;0;611.0;42.0;29.0;544.0;940.0
583.0;966.0;317.0;613.0;444.0;174.0;406.0
894.0;201.0;90.0;158.0;142.0;790.0;228.0
149.0;603.0;401.0;250.0;51.0;445.0;879.0
864.0;203.0;757.0;889.0;542.0;162.0;723.0
800.0;0;46.0;497.0;182.0;467.0;190.0
53.0;0;291.0;835.0;207.0;828.0;949.0
591.0;121.0;267.0;866.0;780.0;146.0;582.0
955.0;12.0;378.0;388.0;95.0;572.0;987.0
379.0;632.0;401.0;379.0;411.0;690.0;79.0
417.0;864.0;257.0;483.0;942.0;268.0;297.0
890.0;0;509.0;826.0;908.0;822.0;118.0
400.0;712.0;290.0;108.0;968.0;749.0;690.0
491.0;788.0;51.0;575.0;821.0;929.0;728.0
888.0;360.0;914.0;349.0;363.0;868.0;583.0
937.0;332.0;549.0;967.0;927.0;997.0;607.0
240.0;420.0;278.0;499.0;15.0;98.0;12.0
691.0;304.0;31.0;47.0;605.0;381.0;825.0
661.0;679.0;180.0;840.0;817.0;990.0;858.0
296.0;0;887.0;304.0;641.0;388.0;705.0
966.0;0;684.0;726.0;32.0;993.0;759.0
22.0;0;0.0;682.0;208.0;333.0;244.0
864.0;0;679.0;639.0;114.0;521.0;554.0
271.0;991.0;767.0;401.0;578.0;556.0;353.0
274.0;0;452.0;143.0;153.0;189.0;148.0
301.0;0;820.0;564.0;78.0;903.0;486.0
806.0;341.0;968.0;132.0;61.0;449.0;968.0
752.0;742.0;435.0;32.0;226.0;225.0;211.0
641.0;927.0;569.0;988.0;317.0;556.0;760.0
658.0;636.0;99.0;930.0;348.0;197.0;838.0
544.0;0;521.0;420.0;469.0;479.0;285.0
836.0;406.0;388.0;334.0;29.0;908.0;912.0
170.0;245.0;779.0;799.0;270.0;40.0;353.0
584.0;146.0;141.0;678.0;603.0;395.0;144.0
283.0;0;588.0;221.0;574.0;213.0;544.0
755.0;0;43.0;155.0;58.0;347.0;232.0
318.0;162.0;468.0;385.0;598.0;739.0;755.0
65.0;0;810.0;721.0;546.0;368.0;260.0
708.0;130.0;774.0;798.0;899.0;0.0;984.0
782.0;0;55.0;117.0;499.0;137.0;407.0
276.0;850.0;106.0;17.0;216.0;943.0;117.0
83.0;0;565.0;977.0;220.0;695.0;798.0
610.0;96.0;924.0;851.0;143.0;553.0;586.0
470.0;0;19.0;917.0;753.0;587.0;744.0
708.0;0;550.0;794.0;8.0;7.0;342.0
930.0;961.0;669.0;541.0;434.0;648.0;64.0
812.0;752.0;809.0;115.0;785.0;432.0;758.0
39.0;230.0;354.0;402.0;166.0;908.0;467.0
84.0;0;138.0;837.0;578.0;251.0;353.0
306.0;593.0;677.0;651.0;645.0;591.0;957.0
884.0;0;746.0;964.0;618.0;448.0;839.0
295.0;0;218.0;307.0;40.0;851.0;594.0
754.0;173.0;718.0;448.0;717.0;997.0;6.0
221.0;0;822.0;326.0;847.0;95.0;975.0
881.0;0;756.0;781.0;700.0;456.0;612.0
797.0;0;529.0;996.0;222.0;684.0;356.0
775.0;428.0;684.0;270.0;102.0;215.0;762.0
865.0;0;221.0;666.0;619.0;543.0;271.0
488.0;860.0;863.0;865.0;528.0;402.0;819.0
689.0;681.0;873.0;700.0;461.0;434.0;389.0
705.0;0;428.0;522.0;626.0;163.0;879.0
91.0;0;422.0;706.0;456.0;698.0;621.0
361.0;200.0;66.0;643.0;77.0;437.0;911.0
406.0;899.0;343.0;274.0;240.0;637.0;761.0
917.0;0;553.0;152.0;924.0;587.0;493.0
164.0;0;798.0;646.0;510.0;404.0;708.0
173.0;631.0;796.0;460.0;320.0;933.0;183.0
817.0;859.0;689.0;235.0;811.0;69.0;657.0
266.0;0;559.0;948.0;439.0;332.0;272.0
322.0;0;101.0;50.0;244.0;379.0;11.0
696.0;0;223.0;580.0;589.0;23.0;239.0
28.0;264.0;459.0;272.0;323.0;892.0;712.0
913.0;0;109.0;514.0;395.0;43.0;42.0
145.0;0;577.0;7.0;284.0;569.0;167.0
887.0;0;332.0;284.0;814.0;113.0;3.0
21.0;0;989.0;613.0;987.0;866.0;727.0
454.0;0;37.0;501.0;52.0;216.0;91.0
265.0;661.0;951.0;74.0;552.0;366.0;234.0
458.0;196.0;726.0;896.0;551.0;328.0;683.0
28.0;947.0;242.0;268.0;632.0;446.0;919.0
906.0;0;675.0;404.0;596.0;864.0;447.0
330.0;0;403.0;208.0;229.0;664.0;896.0
65.0;0;27.0;577.0;299.0;271.0;978.0
203.0;0;414.0;826.0;169.0;28.0;346.0
747.0;651.0;406.0;927.0;264.0;66.0;70.0
71.0;0;770.0;840.0;131.0;205.0;487.0
281.0;345.0;22.0;280.0;110.0;452.0;889.0
533.0;0;997.0;242.0;566.0;163.0;657.0
947.0;590.0;42.0;51.0;876.0;229.0;946.0
589.0;0;526.0;887.0;75.0;309.0;625.0
236.0;74.0;879.0;265.0;833.0;56.0;996.0
889.0;563.0;444.0;102.0;574.0;441.0;426.0
296.0;0;602.0;864.0;750.0;438.0;699.0
669.0;389.0;137.0;915.0;479.0;802.0;461.0
753.0;125.0;627.0;296.0;66.0;995.0;391.0
810.0;0;72.0;21.0;60.0;888.0;60.0
513.0;0;471.0;260.0;583.0;456.0;142.0
496.0;854.0;679.0;930.0;462.0;690.0;111.0
950.0;0;168.0;349.0;49.0;26.0;968.0
86.0;785.0;814.0;452.0;686.0;391.0;673.0
437.0;0;285.0;799.0;857.0;283.0;120.0
341.0;748.0;529.0;859.0;610.0;282.0;54.0
220.0;75.0;445.0;152.0;451.0;643.0;121.0
302.0;813.0;630.0;908.0;34.0;480.0;988.0
68.0;0;892.0;541.0;340.0;148.0;320.0
920.0;203.0;471.0;406.0;409.0;851.0;714.0
632.0;0;888.0;233.0;865.0;960.0;32.0
316.0;621.0;339.0;296.0;997.0;475.0;188.0
111.0;959.0;472.0;530.0;193.0;300.0;447.0
433.0;609.0;367.0;700.0;519.0;923.0;631.0
418.0;307.0;722.0;546.0;174.0;708.0;872.0
90.0;0;184.0;388.0;99.0;792.0;984.0
938.0;333.0;535.0;672.0;268.0;883.0;922.0
296.0;476.0;302.0;176.0;117.0;656.0;234.0
736.0;0;348.0;655.0;409.0;536.0;253.0
78.0;0;746.0;176.0;84.0;23.0;881.0
367.0;917.0;476.0;9.0;529.0;335.0;659.0
959.0;297.0;389.0;208.0;947.0;444.0;763.0
748.0;274.0;641.0;928.0;739.0;950.0;105.0
347.0;0;10.0;253.0;667.0;737.0;650.0
44.0;0;385.0;155.0;518.0;782.0;261.0
516.0;714.0;778.0;673.0;226.0;667.0;648.0
93.0;977.0;798.0;813.0;863.0;733.0;434.0
643.0;194.0;660.0;905.0;670.0;875.0;502.0
745.0;239.0;153.0;957.0;214.0;493.0;823.0
83.0;896.0;826.0;768.0;711.0;92.0;538.0
29.0;0;539.0;265.0;265.0;857.0;104.0
445.0;10.0;414.0;188.0;626.0;83.0;204.0
912.0;990.0;955.0;341.0;156.0;512.0;76.0
613.0;111.0;115.0;10.0;22.0;272.0;860.0
782.0;587.0;277.0;211.0;346.0;769.0;334.0
332.0;558.0;181.0;706.0;264.0;851.0;669.0
104.0;0;113.0;407.0;787.0;318.0;820.0
366.0;180.0;433.0;590.0;486.0;229.0;172.0
414.0;517.0;774.0;591.0;625.0;741.0;123.0
651.0;0;94.0;521.0;858.0;407.0;265.0
163.0;0;102.0;38.0;327.0;321.0;232.0
824.0;765.0;862.0;888.0;623.0;916.0;209.0
522.0;633.0;185.0;15.0;898.0;32.0;14.0
723.0;346.0;611.0;245.0;246.0;444.0;663.0
225.0;682.0;625.0;119.0;288.0;114.0;957.0
901.0;262.0;68.0;719.0;668.0;197.0;789.0
500.0;18.0;519.0;724.0;475.0;290.0;787.0
300.0;0;256.0;496.0;797.0;873.0;504.0
133.0;0;568.0;209.0;878.0;728.0;573.0
456.0;245.0;659.0;151.0;112.0;951.0;469.0
604.0;396.0;875.0;334.0;302.0;336.0;247.0
172.0;0;109.0;882.0;156.0;132.0;804.0
813.0;262.0;519.0;677.0;513.0;503.0;815.0
434.0;289.0;748.0;98.0;635.0;394.0;307.0
457.0;433.0;9.0;268.0;706.0;480.0;525.0
906.0;195.0;119.0;231.0;506.0;269.0;251.0
364.0;0;242.0;705.0;701.0;728.0;730.0
910.0;687.0;577.0;271.0;665.0;232.0;919.0
848.0;124.0;25.0;775.0;800.0;954.0;544.0
320.0;0;574.0;295.0;143.0;370.0;419.0
332.0;17.0;772.0;172.0;418.0;983.0;176.0
620.0;0;124.0;485.0;160.0;351.0;403.0
670.0;39.0;268.0;718.0;735.0;285.0;841.0
804.0;435.0;853.0;359.0;757.0;503.0;866.0
881.0;432.0;172.0;987.0;749.0;505.0;556.0
457.0;603.0;803.0;651.0;435.0;126.0;896.0
498.0;0;203.0;801.0;523.0;146.0;336.0
865.0;0;180.0;543.0;77.0;96.0;58.0
582.0;0;525.0;815.0;150.0;351.0;534.0
812.0;967.0;25.0;130.0;169.0;421.0;78.0
671.0;0;750.0;423.0;174.0;352.0;130.0
56.0;0;447.0;591.0;942.0;363.0;797.0
689.0;0;592.0;419.0;27.0;278.0;747.0
480.0;163.0;583.0;6.0;711.0;368.0;109.0
811.0;0;991.0;57.0;368.0;964.0;300.0
331.0;0;331.0;622.0;337.0;130.0;750.0
984.0;464.0;854.0;788.0;448.0;638.0;285.0
164.0;0;445.0;280.0;26.0;313.0;350.0
139.0;0;504.0;890.0;426.0;153.0;786.0
822.0;0;786.0;596.0;119.0;744.0;976.0
772.0;809.0;872.0;667.0;398.0;876.0;921.0
279.0;226.0;448.0;430.0;340.0;692.0;790.0
358.0;569.0;696.0;701.0;366.0;650.0;281.0
586.0;925.0;445.0;206.0;779.0;274.0;692.0
508.0;0;468.0;710.0;167.0;291.0;468.0
816.0;42.0;583.0;437.0;319.0;366.0;7.0
550.0;911.0;784.0;974.0;498.0;843.0;85.0
126.0;979.0;627.0;181.0;997.0;938.0;221.0
353.0;361.0;491.0;500.0;887.0;232.0;227.0
438.0;0;107.0;464.0;931.0;69.0;663.0
739.0;0;74.0;354.0;804.0;676.0;422.0
160.0;509.0;799.0;470.0;55.0;875.0;118.0
532.0;0;319.0;690.0;969.0;990.0;76.0
249.0;331.0;488.0;602.0;445.0;251.0;935.0
481.0;683.0;840.0;716.0;159.0;472.0;93.0
934.0;210.0;375.0;724.0;572.0;914.0;16.0
820.0;0;836.0;693.0;149.0;180.0;906.0
463.0;562.0;307.0;806.0;318.0;545.0;249.0
873.0;0;471.0;834.0;182.0;786.0;379.0
362.0;988.0;461.0;253.0;31.0;440.0;103.0
393.0;59.0;643.0;942.0;631.0;567.0;585.0
725.0;0;518.0;401.0;577.0;719.0;71.0
223.0;485.0;899.0;896.0;881.0;556.0;609.0
208.0;842.0;815.0;278.0;996.0;652.0;476.0
961.0;199.0;826.0;407.0;18.0;848.0;544.0
924.0;552.0;569.0;363.0;703.0;229.0;163.0
177.0;345.0;226.0;56.0;904.0;158.0;477.0
387.0;0;798.0;946.0;328.0;526.0;302.0
393.0;0;545.0;129.0;346.0;663.0;628.0
42.0;0;839.0;471.0;287.0;829.0;486.0
306.0;0;101.0;399.0;694.0;757.0;201.0
850.0;0;495.0;344.0;342.0;292.0;109.0
472.0;0;584.0;902.0;792.0;310.0;629.0
711.0;0;891.0;943.0;985.0;217.0;162.0
853.0;953.0;621.0;957.0;258.0;648.0;736.0
407.0;926.0;937.0;641.0;436.0;172.0;811.0
876.0;145.0;747.0;264.0;122.0;134.0;460.0
347.0;0;417.0;52.0;262.0;360.0;745.0
992.0;0;616.0;893.0;951.0;626.0;952.0
529.0;0;824.0;98.0;260.0;728.0;494.0
972.0;0;552.0;444.0;353.0;45.0;86.0
222.0;952.0;886.0;771.0;720.0;42.0;613.0
277.0;0;41.0;337.0;125.0;602.0;580.0
284.0;267.0;929.0;918.0;58.0;609.0;925.0
989.0;0;525.0;976.0;531.0;592.0;140.0
675.0;0;387.0;753.0;156.0;923.0;483.0
731.0;0;684.0;769.0;691.0;127.0;596.0
786.0;983.0;100.0;670.0;520.0;388.0;158.0
558.0;689.0;726.0;72.0;24.0;247.0;596.0
107.0;0;284.0;989.0;409.0;94.0;31.0
817.0;982.0;893.0;301.0;171.0;335.0;375.0
183.0;761.0;391.0;706.0;340.0;937.0;3.0
704.0;905.0;123.0;228.0;791.0;999.0;284.0
472.0;0;542.0;182.0;512.0;850.0;528.0
80.0;0;687.0;517.0;433.0;222.0;907.0
53.0;0;246.0;150.0;272.0;774.0;878.0
390.0;0;541.0;200.0;350.0;580.0;189.0
424.0;18.0;214.0;759.0;503.0;237.0;241.0
776.0;894.0;30.0;235.0;274.0;376.0;741.0
227.0;428.0;817.0;252.0;322.0;413.0;710.0
742.0;130.0;673.0;627.0;952.0;48.0;15.0
368.0;0;581.0;762.0;499.0;848.0;648.0
658.0;603.0;0.0;521.0;329.0;59.0;575.0
910.0;321.0;644.0;674.0;462.0;355.0;343.0
666.0;0;528.0;457.0;346.0;650.0;760.0
940.0;928.0;377.0;716.0;613.0;679.0;578.0
348.0;718.0;379.0;711.0;106.0;193.0;825.0
891.0;953.0;191.0;574.0;45.0;23.0;925.0
61.0;0;876.0;830.0;683.0;907.0;501.0
328.0;0;333.0;606.0;938.0;842.0;545.0
562.0;148.0;390.0;373.0;728.0;58.0;761.0
540.0;363.0;753.0;277.0;652.0;258.0;993.0
434.0;640.0;221.0;583.0;600.0;381.0;682.0
791.0;876.0;488.0;514.0;306.0;933.0;24.0
571.0;229.0;885.0;81.0;91.0;99.0;550.0
269.0;0;895.0;468.0;391.0;550.0;16.0
806.0;0;60.0;65.0;161.0;342.0;388.0
163.0;6.0;343.0;702.0;536.0;839.0;160.0
121.0;814.0;584.0;742.0;392.0;302.0;187.0
130.0;754.0;494.0;698.0;736.0;775.0;845.0
261.0;984.0;231.0;164.0;522.0;949.0;858.0
382.0;0;305.0;656.0;590.0;239.0;243.0
625.0;614.0;577.0;377.0;118.0;244.0;817.0
841.0;921.0;830.0;677.0;809.0;301.0;937.0
711.0;522.0;517.0;86.0;882.0;678.0;596.0
366.0;0;435.0;339.0;652.0;50.0;844.0
919.0;385.0;912.0;559.0;470.0;353.0;932.0
813.0;379.0;430.0;492.0;69.0;82.0;631.0
293.0;0;253.0;508.0;316.0;46.0;501.0
334.0;271.0;152.0;964.0;27.0;614.0;963.0
224.0;0;357.0;280.0;356.0;684.0;296.0
102.0;0;752.0;210.0;787.0;436.0;746.0
103.0;316.0;239.0;685.0;585.0;240.0;417.0
942.0;0;889.0;267.0;418.0;419.0;744.0
484.0;0;427.0;153.0;870.0;133.0;652.0
888.0;8.0;316.0;925.0;556.0;660.0;319.0
573.0;671.0;472.0;717.0;623.0;599.0;222.0
717.0;0;521.0;544.0;400.0;139.0;837.0
147.0;987.0;494.0;339.0;228.0;305.0;940.0
84.0;0;553.0;176.0;579.0;205.0;793.0
196.0;747.0;853.0;843.0;723.0;62.0;970.0
776.0;69.0;920.0;182.0;462.0;936.0;541.0
136.0;757.0;887.0;497.0;430.0;770.0;444.0
333.0;0;936.0;554.0;861.0;65.0;773.0
822.0;585.0;408.0;573.0;867.0;775.0;446.0
994.0;584.0;939.0;333.0;564.0;237.0;913.0
745.0;0;846.0;500.0;767.0;779.0;255.0
627.0;863.0;180.0;485.0;661.0;268.0;39.0
25.0;370.0;994.0;372.0;591.0;534.0;187.0
437.0;0;244.0;440.0;21.0;736.0;194.0
986.0;721.0;696.0;9.0;931.0;497.0;738.0
103.0;195.0;163.0;463.0;41.0;910.0;658.0
989.0;0;458.0;836.0;546.0;686.0;526.0
190.0;0;90.0;367.0;445.0;827.0;198.0
491.0;0;489.0;625.0;156.0;615.0;760.0
699.0;667.0;453.0;713.0;755.0;736.0;295.0
194.0;0;336.0;645.0;579.0;795.0;397.0
996.0;291.0;191.0;227.0;673.0;115.0;297.0
737.0;0;315.0;302.0;848.0;764.0;231.0
822.0;0;271.0;337.0;867.0;491.0;731.0
873.0;0;334.0;703.0;845.0;729.0;2.0
658.0;570.0;18.0;699.0;444.0;982.0;993.0
843.0;0;50.0;486.0;648.0;575.0;259.0
779.0;0;679.0;379.0;258.0;526.0;449.0
631.0;0;601.0;920.0;223.0;772.0;312.0
848.0;0;251.0;352.0;779.0;671.0;746.0
